date,hour,consumer_type,total_kwh,meter_count,avg_voltage,avg_pf,scaled_mwh,fiscal_year,fiscal_quarter
2024-01-18,2,Domestic,7.315,34,229.77353,0.92773527,362.09,2023/24,Q3
2024-01-18,2,Industrial,2331.551,33,230.38788,0.9216667,115411.77,2023/24,Q3
2024-01-18,3,Commercial,22.672,33,229.36363,0.9183939,1122.26,2023/24,Q3
2024-01-18,3,Domestic,6.151,34,228.76176,0.9227941,304.47,2023/24,Q3
2024-01-18,3,Industrial,2350.603,33,229.65152,0.92342424,116354.85,2023/24,Q3
2024-01-18,4,Commercial,22.833,33,231.07576,0.91875756,1130.23,2023/24,Q3
2024-01-18,4,Domestic,6.17,34,230.22647,0.91479415,305.42,2023/24,Q3
2024-01-18,4,Industrial,2322.542,33,230.94243,0.91575754,114965.83,2023/24,Q3
2024-01-18,5,Commercial,23.158,33,229.50908,0.92636365,1146.32,2023/24,Q3
2024-01-18,5,Domestic,9.374,34,229.80588,0.92050004,464.01,2023/24,Q3
2024-01-18,5,Industrial,2291.479,33,230.01515,0.9207273,113428.21,2023/24,Q3
2024-01-18,6,Commercial,45.925,33,230.9697,0.909697,2273.29,2023/24,Q3
2024-01-18,6,Domestic,25.303,34,230.2147,0.93158823,1252.5,2023/24,Q3
2024-01-18,6,Industrial,2640.119,33,229.48181,0.92348486,130685.89,2023/24,Q3
2024-01-18,7,Commercial,137.176,33,230.07576,0.92430305,6790.21,2023/24,Q3
2024-01-18,7,Domestic,44.068,34,230.3853,0.9248235,2181.37,2023/24,Q3
2024-01-18,7,Industrial,2915.915,33,230.14545,0.92745453,144337.8,2023/24,Q3
2024-01-18,8,Commercial,202.665,33,230.26364,0.9259091,10031.92,2023/24,Q3
2024-01-18,8,Domestic,37.221,34,229.84999,0.92664707,1842.44,2023/24,Q3
2024-01-18,8,Industrial,2916.607,33,229.82727,0.91687876,144372.05,2023/24,Q3
2024-01-18,9,Commercial,231.589,33,229.52423,0.9180303,11463.66,2023/24,Q3
2024-01-18,9,Domestic,30.984,34,229.7706,0.9187059,1533.71,2023/24,Q3
2024-01-18,9,Industrial,2949.1519,33,230.50304,0.91966665,145983.03,2023/24,Q3
2024-01-18,10,Commercial,231.925,33,230.08182,0.92375755,11480.29,2023/24,Q3
2024-01-18,10,Domestic,27.64,34,230.45589,0.91861767,1368.18,2023/24,Q3
2024-01-18,10,Industrial,2915.912,33,229.91818,0.91400003,144337.64,2023/24,Q3
2024-01-18,11,Commercial,230.825,33,229.58788,0.9160303,11425.84,2023/24,Q3
2024-01-18,11,Domestic,31.263,34,230.37354,0.91341174,1547.52,2023/24,Q3
2024-01-18,11,Industrial,2743.626,33,229.45758,0.91975754,135809.48,2023/24,Q3
2024-01-18,12,Commercial,207.096,33,230.22424,0.9262424,10251.25,2023/24,Q3
2024-01-18,12,Domestic,33.675,34,229.73824,0.91767645,1666.91,2023/24,Q3
2024-01-18,12,Industrial,2614.389,33,230.55453,0.92121214,129412.25,2023/24,Q3
2024-01-18,13,Commercial,227.34,33,229.2697,0.9214242,11253.33,2023/24,Q3
2024-01-18,13,Domestic,30.624,34,228.61765,0.9216471,1515.89,2023/24,Q3
2024-01-18,13,Industrial,2748.549,33,230.50908,0.9248485,136053.19,2023/24,Q3
2024-01-18,14,Commercial,228.94699,33,230.14545,0.916,11332.88,2023/24,Q3
2024-01-18,14,Domestic,27.93,34,231.04117,0.933,1382.54,2023/24,Q3
2024-01-18,14,Industrial,2931.382,33,230.48788,0.93069696,145103.4,2023/24,Q3
2024-01-18,15,Commercial,230.433,33,229.69394,0.9177879,11406.43,2023/24,Q3
2024-01-18,15,Domestic,30.966,34,229.39412,0.9207059,1532.82,2023/24,Q3
2024-01-18,15,Industrial,2946.834,33,229.67575,0.92945457,145868.28,2023/24,Q3
2024-01-18,16,Commercial,200.511,33,230.03334,0.9190909,9925.3,2023/24,Q3
2024-01-18,16,Domestic,36.817,34,230.6147,0.9197647,1822.44,2023/24,Q3
2024-01-18,16,Industrial,2896.352,33,230.06969,0.90903026,143369.42,2023/24,Q3
2024-01-18,17,Commercial,186.331,33,230.84546,0.92121214,9223.38,2023/24,Q3
2024-01-18,17,Domestic,49.718,34,229.39117,0.9159412,2461.04,2023/24,Q3
2024-01-18,17,Industrial,2951.238,33,230.3091,0.9183031,146086.28,2023/24,Q3
2024-01-18,18,Commercial,115.902,33,229.53938,0.9246061,5737.15,2023/24,Q3
2024-01-18,18,Domestic,61.816998,34,229.70294,0.9144118,3059.94,2023/24,Q3
2024-01-18,18,Industrial,2736.466,33,229.09091,0.92842424,135455.08,2023/24,Q3
2024-01-18,19,Commercial,69.209,33,230.9515,0.91315156,3425.85,2023/24,Q3
2024-01-18,19,Domestic,68.105,34,230.03822,0.9192059,3371.2,2023/24,Q3
2024-01-18,19,Industrial,2686.491,33,229.42424,0.9171515,132981.3,2023/24,Q3
2024-01-18,20,Commercial,46.368,33,230.47878,0.92251515,2295.22,2023/24,Q3
2024-01-18,20,Domestic,63.23,34,229.46178,0.9175294,3129.88,2023/24,Q3
2024-01-18,20,Industrial,2514.054,33,229.79697,0.9243636,124445.67,2023/24,Q3
2024-01-18,21,Commercial,33.794,33,229.97878,0.9192424,1672.8,2023/24,Q3
2024-01-18,21,Domestic,55.125,34,230.11765,0.92517644,2728.69,2023/24,Q3
2024-01-18,21,Industrial,2374.483,33,228.90605,0.9238182,117536.91,2023/24,Q3
2024-01-18,22,Commercial,28.019001,33,230.11212,0.919697,1386.94,2023/24,Q3
2024-01-18,22,Domestic,43.66,34,230.92941,0.9241765,2161.17,2023/24,Q3
2024-01-18,22,Industrial,2363.028,33,230.3394,0.91245455,116969.89,2023/24,Q3
2024-01-18,23,Commercial,22.683,33,229.06364,0.91515154,1122.81,2023/24,Q3
2024-01-18,23,Domestic,25.050999,34,230.47058,0.9212647,1240.02,2023/24,Q3
2024-01-18,23,Industrial,2338.689,33,229.55757,0.9131212,115765.1,2023/24,Q3
2024-01-19,0,Commercial,23.029,33,229.81212,0.9310606,1139.94,2023/24,Q3
2024-01-19,0,Domestic,12.328,34,229.87059,0.9248235,610.24,2023/24,Q3
2024-01-19,0,Industrial,2314.726,33,230.8606,0.9254242,114578.95,2023/24,Q3
2024-01-19,1,Commercial,22.662,33,230.29395,0.9184545,1121.77,2023/24,Q3
2024-01-19,1,Domestic,9.405,34,229.05882,0.91123533,465.55,2023/24,Q3
2024-01-19,1,Industrial,2344.367,33,230.0485,0.91315156,116046.16,2023/24,Q3
2024-01-19,2,Commercial,23.178,33,229.95758,0.9149394,1147.31,2023/24,Q3
2024-01-19,2,Domestic,7.411,34,230.10294,0.9154118,366.84,2023/24,Q3
2024-01-19,2,Industrial,2325.597,33,230.57576,0.9183031,115117.05,2023/24,Q3
2024-01-19,3,Commercial,22.955,33,230.32727,0.93048483,1136.27,2023/24,Q3
2024-01-19,3,Domestic,6.2279997,34,229.65881,0.91341174,308.29,2023/24,Q3
2024-01-19,3,Industrial,2365.702,33,229.69698,0.9340303,117102.25,2023/24,Q3
2024-01-19,4,Commercial,22.747,33,230.46062,0.92121214,1125.98,2023/24,Q3
2024-01-19,4,Domestic,6.322,34,229.73529,0.92247057,312.94,2023/24,Q3
2024-01-19,4,Industrial,2297.331,33,230.56364,0.9225758,113717.89,2023/24,Q3
2024-01-19,5,Commercial,22.858,33,229.97878,0.9155151,1131.47,2023/24,Q3
2024-01-19,5,Domestic,9.33,34,230.70294,0.9248235,461.84,2023/24,Q3
2024-01-19,5,Industrial,2367.416,33,229.87273,0.9196061,117187.09,2023/24,Q3
2024-01-19,6,Commercial,46.02,33,230.10303,0.9082424,2277.99,2023/24,Q3
2024-01-19,6,Domestic,24.901001,34,230.57059,0.9217353,1232.6,2023/24,Q3
2024-01-19,6,Industrial,2581.472,33,229.59091,0.9185455,127782.87,2023/24,Q3
2024-01-19,7,Commercial,137.414,33,230.09091,0.9148485,6801.99,2023/24,Q3
2024-01-19,7,Domestic,42.974,34,229.69707,0.9134412,2127.21,2023/24,Q3
2024-01-19,7,Industrial,2952.249,33,229.03334,0.91939396,146136.31,2023/24,Q3
2024-01-19,8,Commercial,205.61499,33,229.46666,0.91148484,10177.94,2023/24,Q3
2024-01-19,8,Domestic,37.4,34,230.41176,0.9145294,1851.3,2023/24,Q3
2024-01-19,8,Industrial,2963.451,33,229.64545,0.9274546,146690.81,2023/24,Q3
2024-01-19,9,Commercial,230.664,33,230.5,0.91957575,11417.87,2023/24,Q3
2024-01-19,9,Domestic,30.833,34,230.21765,0.92247057,1526.23,2023/24,Q3
2024-01-19,9,Industrial,2887.746,33,230.73636,0.9162727,142943.42,2023/24,Q3
2024-01-19,10,Commercial,227.397,33,231.1091,0.92596966,11256.15,2023/24,Q3
2024-01-19,10,Domestic,28.436,34,229.27942,0.9217353,1407.58,2023/24,Q3
2024-01-19,10,Industrial,2935.03,33,229.6697,0.91636366,145283.98,2023/24,Q3
2024-01-19,11,Commercial,227.695,33,229.26363,0.9234546,11270.9,2023/24,Q3
2024-01-19,11,Domestic,31.076,34,229.4647,0.9264706,1538.26,2023/24,Q3
2024-01-19,11,Industrial,2788.961,33,229.95454,0.92093945,138053.56,2023/24,Q3
2024-01-19,12,Commercial,205.183,33,231.05151,0.9191212,10156.56,2023/24,Q3
2024-01-19,12,Domestic,33.959,34,229.8647,0.9269706,1680.97,2023/24,Q3
2024-01-19,12,Industrial,2649.665,33,230.17879,0.9222121,131158.42,2023/24,Q3
2024-01-19,13,Commercial,228.00299,33,229.21819,0.91424245,11286.15,2023/24,Q3
2024-01-19,13,Domestic,30.684,34,229.44118,0.91738236,1518.86,2023/24,Q3
2024-01-19,13,Industrial,2730.788,33,230.14848,0.92209095,135174.02,2023/24,Q3
2024-01-19,14,Commercial,230.36,33,229.94849,0.9230606,11402.82,2023/24,Q3
2024-01-19,14,Domestic,27.941,34,229.72942,0.9099412,1383.08,2023/24,Q3
2024-01-19,14,Industrial,2936.633,33,229.3697,0.92233336,145363.34,2023/24,Q3
2024-01-19,15,Commercial,232.266,33,229.93636,0.91545457,11497.17,2023/24,Q3
2024-01-19,15,Domestic,31.116,34,229.41765,0.921,1540.24,2023/24,Q3
2024-01-19,15,Industrial,2933.698,33,229.08182,0.9232727,145218.05,2023/24,Q3
2024-01-19,16,Commercial,207.371,33,230.46362,0.92857575,10264.86,2023/24,Q3
2024-01-19,16,Domestic,37.221,34,230.07353,0.9240294,1842.44,2023/24,Q3
2024-01-19,16,Industrial,2899.859,33,228.75151,0.9233333,143543.02,2023/24,Q3
2024-01-19,17,Commercial,187.726,33,230.2394,0.92278785,9292.44,2023/24,Q3
2024-01-19,17,Domestic,49.501,34,230.77942,0.9164706,2450.3,2023/24,Q3
2024-01-19,17,Industrial,2941.408,33,229.57576,0.9157879,145599.7,2023/24,Q3
2024-01-19,18,Commercial,113.556,33,228.86667,0.92612123,5621.02,2023/24,Q3
2024-01-19,18,Domestic,61.908,34,229.42058,0.9290294,3064.45,2023/24,Q3
2024-01-19,18,Industrial,2755.668,33,230.77576,0.91539395,136405.56,2023/24,Q3
2024-01-19,19,Commercial,68.637,33,229.79091,0.92481816,3397.53,2023/24,Q3
2024-01-19,19,Domestic,68.324,34,230.31471,0.91264707,3382.04,2023/24,Q3
2024-01-19,19,Industrial,2655.673,33,230.2788,0.92936367,131455.81,2023/24,Q3
2024-01-19,20,Commercial,45.624,33,230.61212,0.92172724,2258.39,2023/24,Q3
2024-01-19,20,Domestic,62.036,34,229.64412,0.92741174,3070.78,2023/24,Q3
2024-01-19,20,Industrial,2439.67,33,229.3394,0.92424244,120763.66,2023/24,Q3
2024-01-19,21,Commercial,34.296,33,230.2303,0.9207879,1697.65,2023/24,Q3
2024-01-19,21,Domestic,56.507,34,229.82648,0.9195,2797.1,2023/24,Q3
2024-01-19,21,Industrial,2408.385,33,229.70303,0.9154545,119215.05,2023/24,Q3
2024-01-19,22,Commercial,27.268,33,230.22424,0.92103034,1349.77,2023/24,Q3
2024-01-19,22,Domestic,43.999,34,229.44412,0.92097056,2177.95,2023/24,Q3
2024-01-19,22,Industrial,2347.919,33,230.08182,0.9161515,116221.98,2023/24,Q3
2024-01-19,23,Commercial,22.434,33,230.44849,0.9169697,1110.48,2023/24,Q3
2024-01-19,23,Domestic,25.439,34,229.94707,0.9157353,1259.23,2023/24,Q3
2024-01-19,23,Industrial,2311.005,33,230.09697,0.9129091,114394.74,2023/24,Q3
2024-01-20,0,Commercial,22.428,33,229.78485,0.92127275,1110.19,2023/24,Q3
2024-01-20,0,Domestic,12.367,34,230.84412,0.9269118,612.17,2023/24,Q3
2024-01-20,0,Industrial,2311.542,33,229.91516,0.9141515,114421.33,2023/24,Q3
2024-01-20,1,Commercial,22.838,33,229.70909,0.91857576,1130.48,2023/24,Q3
2024-01-20,1,Domestic,9.424,34,230.23235,0.9193235,466.49,2023/24,Q3
2024-01-20,1,Industrial,2323.257,33,229.99092,0.9167576,115001.23,2023/24,Q3
2024-01-20,2,Commercial,23.373001,33,230.12122,0.9155151,1156.96,2023/24,Q3
2024-01-20,2,Domestic,7.407,34,230.25589,0.92947054,366.65,2023/24,Q3
2024-01-20,2,Industrial,2354.832,33,230.45758,0.92678785,116564.19,2023/24,Q3
2024-01-20,3,Commercial,23.112,33,229.47577,0.9160303,1144.04,2023/24,Q3
2024-01-20,3,Domestic,6.2400002,34,229.99118,0.9138824,308.88,2023/24,Q3
2024-01-20,3,Industrial,2331.104,33,229.33333,0.916303,115389.65,2023/24,Q3
2024-01-20,4,Commercial,22.803,33,229.25455,0.9180303,1128.75,2023/24,Q3
2024-01-20,4,Domestic,6.1870003,34,229.17352,0.9309706,306.26,2023/24,Q3
2024-01-20,4,Industrial,2312.946,33,230.10303,0.9221818,114490.83,2023/24,Q3
2024-01-20,5,Commercial,22.868,33,230.28787,0.9200909,1131.97,2023/24,Q3
2024-01-20,5,Domestic,9.372,34,229.48235,0.9198235,463.91,2023/24,Q3
2024-01-20,5,Industrial,2317.577,33,230.14243,0.91975754,114720.05,2023/24,Q3
2024-01-20,6,Commercial,45.963,33,230.0,0.91260606,2275.17,2023/24,Q3
2024-01-20,6,Domestic,24.417,34,230.30588,0.91564703,1208.64,2023/24,Q3
2024-01-20,6,Industrial,2609.346,33,229.59091,0.9199394,129162.62,2023/24,Q3
2024-01-20,7,Commercial,137.414,33,229.66364,0.92015153,6801.99,2023/24,Q3
2024-01-20,7,Domestic,43.961,34,229.62941,0.91508824,2176.07,2023/24,Q3
2024-01-20,7,Industrial,2852.72,33,230.58788,0.9189394,141209.62,2023/24,Q3
2024-01-20,8,Commercial,207.389,33,229.26364,0.9150909,10265.76,2023/24,Q3
2024-01-20,8,Domestic,37.289,34,229.75882,0.9145,1845.81,2023/24,Q3
2024-01-20,8,Industrial,2958.708,33,230.59395,0.9219091,146456.05,2023/24,Q3
2024-01-20,9,Commercial,229.196,33,229.72424,0.92121214,11345.2,2023/24,Q3
2024-01-20,9,Domestic,30.874,34,229.55293,0.9209412,1528.26,2023/24,Q3
2024-01-20,9,Industrial,2947.059,33,229.69698,0.92021215,145879.42,2023/24,Q3
2024-01-20,10,Commercial,227.541,33,230.75455,0.9151818,11263.28,2023/24,Q3
2024-01-20,10,Domestic,28.217,34,228.95589,0.9190294,1396.74,2023/24,Q3
2024-01-20,10,Industrial,2893.833,33,229.40001,0.916606,143244.73,2023/24,Q3
2024-01-20,11,Commercial,229.482,33,229.94547,0.924303,11359.36,2023/24,Q3
2024-01-20,11,Domestic,31.211,34,229.6647,0.9336765,1544.94,2023/24,Q3
2024-01-20,11,Industrial,2727.993,33,231.16667,0.91645455,135035.64,2023/24,Q3
2024-01-20,12,Commercial,206.298,33,229.57576,0.925,10211.75,2023/24,Q3
2024-01-20,12,Domestic,33.718,34,229.89117,0.9214706,1669.04,2023/24,Q3
2024-01-20,12,Industrial,2607.566,33,229.19394,0.91966665,129074.52,2023/24,Q3
2024-01-20,13,Commercial,228.28,33,229.47273,0.91469693,11299.86,2023/24,Q3
2024-01-20,13,Domestic,31.244,34,230.37354,0.92458826,1546.58,2023/24,Q3
2024-01-20,13,Industrial,2753.252,33,230.26666,0.91621214,136285.97,2023/24,Q3
2024-01-20,14,Commercial,228.187,33,229.40909,0.9174546,11295.26,2023/24,Q3
2024-01-20,14,Domestic,27.756,34,228.93529,0.9194118,1373.92,2023/24,Q3
2024-01-20,14,Industrial,2937.93,33,229.79091,0.91212124,145427.53,2023/24,Q3
2024-01-20,15,Commercial,231.048,33,229.32425,0.91648483,11436.88,2023/24,Q3
2024-01-20,15,Domestic,31.155,34,229.14412,0.91855884,1542.17,2023/24,Q3
2024-01-20,15,Industrial,2951.767,33,229.71213,0.91384846,146112.47,2023/24,Q3
2024-01-20,16,Commercial,209.089,33,229.6091,0.9250303,10349.91,2023/24,Q3
2024-01-20,16,Domestic,37.468998,34,230.65295,0.9238529,1854.72,2023/24,Q3
2024-01-20,16,Industrial,2930.958,33,229.59395,0.92209095,145082.42,2023/24,Q3
2024-01-20,17,Commercial,182.496,33,229.69698,0.9238788,9033.55,2023/24,Q3
2024-01-20,17,Domestic,49.407,34,229.22647,0.91935295,2445.65,2023/24,Q3
2024-01-20,17,Industrial,2894.281,33,230.40303,0.9197879,143266.9,2023/24,Q3
2024-01-20,18,Commercial,113.521996,33,229.62727,0.920697,5619.34,2023/24,Q3
2024-01-20,18,Domestic,61.483,34,229.7294,0.92067647,3043.41,2023/24,Q3
2024-01-20,18,Industrial,2774.106,33,229.86363,0.9150303,137318.23,2023/24,Q3
2024-01-20,19,Commercial,69.047,33,229.6909,0.920606,3417.83,2023/24,Q3
2024-01-20,19,Domestic,69.917,34,229.8,0.9201177,3460.89,2023/24,Q3
2024-01-20,19,Industrial,2671.324,33,230.06061,0.92890906,132230.53,2023/24,Q3
2024-01-20,20,Commercial,45.548,33,229.00908,0.91360605,2254.63,2023/24,Q3
2024-01-20,20,Domestic,61.933,34,229.66176,0.917353,3065.68,2023/24,Q3
2024-01-20,20,Industrial,2465.229,33,229.7697,0.91054547,122028.83,2023/24,Q3
2024-01-20,21,Commercial,33.82,33,230.4515,0.9161818,1674.09,2023/24,Q3
2024-01-20,21,Domestic,55.920998,34,230.14706,0.923147,2768.09,2023/24,Q3
2024-01-20,21,Industrial,2362.236,33,230.5,0.9240909,116930.69,2023/24,Q3
2024-01-20,22,Commercial,27.603,33,229.79395,0.9220303,1366.35,2023/24,Q3
2024-01-20,22,Domestic,43.253,34,230.26765,0.9184706,2141.02,2023/24,Q3
2024-01-20,22,Industrial,2373.204,33,229.86363,0.92948484,117473.6,2023/24,Q3
2024-01-20,23,Commercial,22.776,33,230.37575,0.92463636,1127.41,2023/24,Q3
2024-01-20,23,Domestic,24.898,34,230.74411,0.92826474,1232.45,2023/24,Q3
2024-01-20,23,Industrial,2356.37,33,230.2606,0.910606,116640.32,2023/24,Q3
2024-01-21,0,Commercial,22.872,33,231.1909,0.9202727,1132.16,2023/24,Q3
2024-01-21,0,Domestic,12.331,34,230.54117,0.9273235,610.38,2023/24,Q3
2024-01-21,0,Industrial,2303.192,33,230.25151,0.91951513,114008.0,2023/24,Q3
2024-01-21,1,Commercial,22.825,33,230.38486,0.92236364,1129.84,2023/24,Q3
2024-01-21,1,Domestic,9.259,34,230.11765,0.91873527,458.32,2023/24,Q3
2024-01-21,1,Industrial,2317.38,33,230.09395,0.92466664,114710.3,2023/24,Q3
2024-01-21,2,Commercial,22.859,33,230.93939,0.923697,1131.52,2023/24,Q3
2024-01-21,2,Domestic,7.45,34,230.29411,0.9164118,368.78,2023/24,Q3
2024-01-21,2,Industrial,2337.268,33,229.42424,0.9276363,115694.77,2023/24,Q3
2024-01-21,3,Commercial,22.962,33,230.33636,0.9115758,1136.62,2023/24,Q3
2024-01-21,3,Domestic,6.198,34,230.2706,0.9115882,306.8,2023/24,Q3
2024-01-21,3,Industrial,2335.542,33,230.60606,0.9212425,115609.33,2023/24,Q3
2024-01-21,4,Commercial,23.241,33,229.40303,0.91933334,1150.43,2023/24,Q3
2024-01-21,4,Domestic,6.21,34,229.49706,0.9252353,307.39,2023/24,Q3
2024-01-21,4,Industrial,2325.762,33,230.52727,0.9309697,115125.22,2023/24,Q3
2024-01-21,5,Commercial,22.848,33,229.85152,0.905697,1130.98,2023/24,Q3
2024-01-21,5,Domestic,9.322,34,230.36765,0.9213529,461.44,2023/24,Q3
2024-01-21,5,Industrial,2373.034,33,229.67273,0.9173939,117465.18,2023/24,Q3
2024-01-21,6,Commercial,45.866,33,230.18484,0.91957575,2270.37,2023/24,Q3
2024-01-21,6,Domestic,24.688,34,230.34119,0.92432356,1222.06,2023/24,Q3
2024-01-21,6,Industrial,2605.346,33,229.32425,0.9148788,128964.62,2023/24,Q3
2024-01-21,7,Commercial,136.663,33,229.7394,0.9193637,6764.82,2023/24,Q3
2024-01-21,7,Domestic,42.785,34,229.81471,0.9126176,2117.86,2023/24,Q3
2024-01-21,7,Industrial,2900.483,33,229.89394,0.9222121,143573.9,2023/24,Q3
2024-01-21,8,Commercial,205.05,33,230.01212,0.9166667,10149.97,2023/24,Q3
2024-01-21,8,Domestic,37.165,34,229.73824,0.916,1839.67,2023/24,Q3
2024-01-21,8,Industrial,2932.886,33,229.56969,0.91457576,145177.86,2023/24,Q3
2024-01-21,9,Commercial,229.777,33,229.8606,0.9115758,11373.96,2023/24,Q3
2024-01-21,9,Domestic,30.882,34,230.29706,0.9154706,1528.66,2023/24,Q3
2024-01-21,9,Industrial,2932.048,33,230.20909,0.92048484,145136.39,2023/24,Q3
2024-01-21,10,Commercial,224.06601,33,230.27576,0.9242727,11091.27,2023/24,Q3
2024-01-21,10,Domestic,27.842,34,229.75882,0.9113823,1378.18,2023/24,Q3
2024-01-21,10,Industrial,2920.607,33,230.90303,0.91760606,144570.05,2023/24,Q3
2024-01-21,11,Commercial,229.505,33,230.1091,0.9241515,11360.5,2023/24,Q3
2024-01-21,11,Domestic,30.354,34,230.13235,0.91385293,1502.52,2023/24,Q3
2024-01-21,11,Industrial,2784.487,33,230.20605,0.91842425,137832.11,2023/24,Q3
2024-01-21,12,Commercial,207.36,33,230.48181,0.92975754,10264.32,2023/24,Q3
2024-01-21,12,Domestic,33.858,34,230.38824,0.9159118,1675.97,2023/24,Q3
2024-01-21,12,Industrial,2575.286,33,229.76364,0.9139697,127476.65,2023/24,Q3
2024-01-21,13,Commercial,230.331,33,230.52727,0.9182121,11401.38,2023/24,Q3
2024-01-21,13,Domestic,31.5,34,229.75294,0.9271471,1559.25,2023/24,Q3
2024-01-21,13,Industrial,2748.42,33,230.49393,0.9162727,136046.78,2023/24,Q3
2024-01-21,14,Commercial,228.608,33,230.08788,0.9140606,11316.1,2023/24,Q3
2024-01-21,14,Domestic,27.602,34,229.0853,0.91935295,1366.3,2023/24,Q3
2024-01-21,14,Industrial,2896.53,33,230.98788,0.9167273,143378.23,2023/24,Q3
2024-01-21,15,Commercial,232.212,33,229.17575,0.9321212,11494.49,2023/24,Q3
2024-01-21,15,Domestic,31.298,34,230.3647,0.91802937,1549.25,2023/24,Q3
2024-01-21,15,Industrial,2904.243,33,230.44243,0.9222424,143760.03,2023/24,Q3
2024-01-21,16,Commercial,205.777,33,230.08485,0.9181515,10185.96,2023/24,Q3
2024-01-21,16,Domestic,37.159,34,230.54117,0.91588235,1839.37,2023/24,Q3
2024-01-21,16,Industrial,2910.845,33,229.91516,0.9222727,144086.83,2023/24,Q3
2024-01-21,17,Commercial,182.662,33,230.4515,0.91875756,9041.77,2023/24,Q3
2024-01-21,17,Domestic,49.304,34,229.67647,0.9172647,2440.55,2023/24,Q3
2024-01-21,17,Industrial,2890.491,33,231.33636,0.92045456,143079.3,2023/24,Q3
2024-01-21,18,Commercial,114.592,33,230.2606,0.91984844,5672.3,2023/24,Q3
2024-01-21,18,Domestic,61.433,34,229.89117,0.9145588,3040.93,2023/24,Q3
2024-01-21,18,Industrial,2762.12,33,229.8,0.91809094,136724.94,2023/24,Q3
2024-01-21,19,Commercial,68.137,33,229.90001,0.92169696,3372.78,2023/24,Q3
2024-01-21,19,Domestic,69.541,34,230.54411,0.9269706,3442.28,2023/24,Q3
2024-01-21,19,Industrial,2670.991,33,229.60606,0.91836363,132214.06,2023/24,Q3
2024-01-21,20,Commercial,46.05,33,230.48485,0.9210606,2279.48,2023/24,Q3
2024-01-21,20,Domestic,61.72,34,230.10883,0.91526467,3055.14,2023/24,Q3
2024-01-21,20,Industrial,2478.162,33,230.62425,0.9253333,122669.02,2023/24,Q3
2024-01-21,21,Commercial,34.043,33,230.31516,0.9321818,1685.13,2023/24,Q3
2024-01-21,21,Domestic,56.261,34,230.0647,0.9224412,2784.92,2023/24,Q3
2024-01-21,21,Industrial,2415.0989,33,230.31818,0.9238788,119547.39,2023/24,Q3
2024-01-21,22,Commercial,27.59,33,229.22728,0.9159394,1365.7,2023/24,Q3
2024-01-21,22,Domestic,43.569,34,230.3647,0.9324412,2156.67,2023/24,Q3
2024-01-21,22,Industrial,2349.013,33,230.09999,0.91963637,116276.14,2023/24,Q3
2024-01-21,23,Commercial,22.577,33,229.18788,0.92718184,1117.56,2023/24,Q3
2024-01-21,23,Domestic,25.304,34,230.33824,0.922,1252.55,2023/24,Q3
2024-01-21,23,Industrial,2334.874,33,229.28181,0.92539394,115576.27,2023/24,Q3
2024-01-22,0,Commercial,22.911,33,229.04242,0.9146364,1134.09,2023/24,Q3
2024-01-22,0,Domestic,12.437,34,229.8647,0.91667646,615.63,2023/24,Q3
2024-01-22,0,Industrial,2326.033,33,230.71515,0.91842425,115138.63,2023/24,Q3
2024-01-22,1,Commercial,23.107,33,230.03638,0.93454546,1143.8,2023/24,Q3
2024-01-22,1,Domestic,9.433,34,229.59412,0.9220294,466.93,2023/24,Q3
2024-01-22,1,Industrial,2305.806,33,230.0788,0.926,114137.39,2023/24,Q3
2024-01-22,2,Commercial,22.916,33,229.90303,0.92809093,1134.34,2023/24,Q3
2024-01-22,2,Domestic,7.364,34,230.38235,0.9157059,364.52,2023/24,Q3
2024-01-22,2,Industrial,2319.599,33,230.1606,0.9135454,114820.16,2023/24,Q3
2024-01-22,3,Commercial,22.935,33,229.45758,0.93448484,1135.28,2023/24,Q3
2024-01-22,3,Domestic,6.2590003,34,230.00294,0.9164706,309.82,2023/24,Q3
2024-01-22,3,Industrial,2302.117,33,229.48181,0.9218485,113954.79,2023/24,Q3
2024-01-22,4,Commercial,23.236,33,230.12425,0.92318183,1150.18,2023/24,Q3
2024-01-22,4,Domestic,6.172,34,229.8647,0.92241174,305.51,2023/24,Q3
2024-01-22,4,Industrial,2333.683,33,229.66667,0.9238788,115517.31,2023/24,Q3
2024-01-22,5,Commercial,22.696,33,229.2212,0.9179091,1123.45,2023/24,Q3
2024-01-22,5,Domestic,9.33,34,230.35588,0.9148529,461.84,2023/24,Q3
2024-01-22,5,Industrial,2334.4219,33,229.97878,0.91490906,115553.88,2023/24,Q3
2024-01-22,6,Commercial,45.806,33,230.8394,0.91769695,2267.4,2023/24,Q3
2024-01-22,6,Domestic,24.691,34,229.21765,0.91394114,1222.2,2023/24,Q3
2024-01-22,6,Industrial,2610.945,33,228.85152,0.9186364,129241.78,2023/24,Q3
2024-01-22,7,Commercial,138.251,33,230.48788,0.9218485,6843.42,2023/24,Q3
2024-01-22,7,Domestic,43.043,34,230.15881,0.9245588,2130.63,2023/24,Q3
2024-01-22,7,Industrial,2936.52,33,230.69698,0.9172424,145357.75,2023/24,Q3
2024-01-22,8,Commercial,207.83499,33,230.63333,0.9245152,10287.83,2023/24,Q3
2024-01-22,8,Domestic,37.478,34,230.01765,0.9136765,1855.16,2023/24,Q3
2024-01-22,8,Industrial,2891.494,33,230.82425,0.9124848,143128.94,2023/24,Q3
